dataset_id,subject_id,trial_id,t,aoi,aoi_data_id
0,0,0,4975,target_box,627
0,0,0,5000,target_box,628
0,0,0,5025,target_box,629
0,0,0,5050,target_box,630
0,0,0,5075,target_box,631
0,0,0,5100,target_box,632
0,0,0,5125,target_box,633
0,0,0,5150,target_box,634
0,0,0,5175,target_box,635
0,0,0,5200,target_box,636
0,0,0,5225,target_box,637
0,0,0,5250,target_box,638
0,0,0,5350,target_box,639
0,0,0,5375,target_box,640
0,0,0,5400,target_box,641
0,0,0,5425,target_box,642
0,0,0,5450,target_box,643
0,0,0,5750,target_box,644
0,0,0,6125,target_box,645
0,0,1,-31125,other_other,646
0,0,1,-31075,other_other,647
0,0,1,-30875,other_other,648
0,0,1,-22325,other_other,649
0,0,1,-22300,other_other,650
0,0,1,-22275,other_other,651
0,0,1,-22250,other_other,652
0,0,1,-22225,other_other,653
0,0,1,-15675,other_other,654
0,0,1,-15500,other_other,655
0,0,1,-11175,other_other,656
0,0,1,-8200,other_other,657
0,0,1,-8175,other_other,658
0,0,1,-4375,other_other,659
0,0,1,-4300,other_other,660
0,0,1,-4275,other_other,661
0,0,1,-3675,target_exit,662
0,0,1,-3100,target_box,663
0,0,1,-1925,other_other,664
0,0,1,-1400,other_other,665
0,0,1,-1250,target_exit,666
0,0,1,-1175,other_other,667
0,0,1,-1150,other_other,668
0,0,1,-1100,target_exit,669
0,0,1,-750,other_other,670
0,0,1,0,other_other,671
0,0,1,50,other_other,672
0,0,1,425,other_other,673
0,0,1,1150,other_other,674
0,0,1,1300,other_other,675
0,0,3,-31125,distractor_box,676
0,0,3,-31100,distractor_box,677
0,0,3,-31075,distractor_box,678
0,0,3,-31050,distractor_box,679
0,0,3,-31025,distractor_box,680
0,0,3,-31000,distractor_box,681
0,0,3,-30975,distractor_box,682
0,0,3,-30950,distractor_exit,683
0,0,3,-30925,other_other,684
0,0,3,-30900,other_other,685
0,0,3,-30875,other_other,686
0,0,3,-30850,other_other,687
0,0,3,-30825,other_other,688
0,0,3,-30775,other_other,689
0,0,3,-30650,window_window,690
0,0,3,-30525,window_window,691
0,0,3,-30500,window_window,692
