participant_lab_id,lab_id,participant_id,age_cohort,participant_gender,age_years,age_years_n,age_days,age_days_num,age_mo,age_exclusion
PKUSu_PKU_238-toddlers,PKUSu,PKU_238-toddlers,toddlers,girl,NA,NA,665,665,21.848049281314168,no
PKUSu_PKU_241-toddlers,PKUSu,PKU_241-toddlers,toddlers,boy,NA,NA,658,658,21.61806981519507,no
PKUSu_PKU_243-toddlers,PKUSu,PKU_243-toddlers,toddlers,boy,NA,NA,559,559,18.365503080082135,no
PKUSu_PKU_246-toddlers,PKUSu,PKU_246-toddlers,toddlers,girl,NA,NA,548,548,18.0041067761807,no
PKUSu_PKU_248-toddlers,PKUSu,PKU_248-toddlers,toddlers,girl,NA,NA,548,548,18.0041067761807,no
PKUSu_PKU_249-toddlers,PKUSu,PKU_249-toddlers,toddlers,boy,NA,NA,641,641,21.059548254620125,no
PKUSu_PKU_252-toddlers,PKUSu,PKU_252-toddlers,toddlers,boy,NA,NA,815,815,26.776180698151947,no
PKUSu_PKU_253-toddlers,PKUSu,PKU_253-toddlers,toddlers,boy,NA,NA,641,641,21.059548254620125,no
PKUSu_PKU_255-toddlers,PKUSu,PKU_255-toddlers,toddlers,girl,NA,NA,725,725,23.81930184804928,no
PKUSu_PKU_256-toddlers,PKUSu,PKU_256-toddlers,toddlers,boy,NA,NA,646,646,21.22381930184805,no
PKUSu_PKU_257-toddlers,PKUSu,PKU_257-toddlers,toddlers,girl,NA,NA,640,640,21.026694045174537,no
PKUSu_PKU_258-toddlers,PKUSu,PKU_258-toddlers,toddlers,boy,NA,NA,593,593,19.482546201232033,no
PKUSu_PKU_259-toddlers,PKUSu,PKU_259-toddlers,toddlers,girl,NA,NA,661,661,21.71663244353183,no
PKUSu_PKU_260-toddlers,PKUSu,PKU_260-toddlers,toddlers,girl,NA,NA,642,642,21.09240246406571,no
PKUSu_PKU_262-toddlers,PKUSu,PKU_262-toddlers,toddlers,boy,NA,NA,557,557,18.299794661190965,no
PKUSu_PKU_263-toddlers,PKUSu,PKU_263-toddlers,toddlers,boy,NA,NA,666,666,21.880903490759753,no
PKUSu_PKU_264-toddlers,PKUSu,PKU_264-toddlers,toddlers,boy,NA,NA,629,629,20.6652977412731,no
PKUSu_PKU_266-toddlers,PKUSu,PKU_266-toddlers,toddlers,boy,NA,NA,693,693,22.767967145790553,no
PKUSu_PKU_268-toddlers,PKUSu,PKU_268-toddlers,toddlers,boy,NA,NA,563,563,18.496919917864478,no
PKUSu_PKU_269-toddlers,PKUSu,PKU_269-toddlers,toddlers,boy,NA,NA,563,563,18.496919917864478,no
PKUSu_PKU_271-toddlers,PKUSu,PKU_271-toddlers,toddlers,boy,NA,NA,722,722,23.720739219712527,no
saxelab_MIT_301-toddlers,saxelab,MIT_301-toddlers,toddlers,boy,NA,NA,627,627,20.59958932238193,no
saxelab_MIT_302-toddlers,saxelab,MIT_302-toddlers,toddlers,boy,NA,NA,618,618,20.303901437371664,no
saxelab_MIT_304-toddlers,saxelab,MIT_304-toddlers,toddlers,boy,NA,NA,718,718,23.589322381930184,no
saxelab_MIT_307-toddlers,saxelab,MIT_307-toddlers,toddlers,boy,NA,NA,790,790,25.954825462012316,no
saxelab_MIT_308-toddlers,saxelab,MIT_308-toddlers,toddlers,girl,NA,NA,721,721,23.687885010266942,no
saxelab_MIT_311-toddlers,saxelab,MIT_311-toddlers,toddlers,girl,NA,NA,761,761,25.002053388090346,no
saxelab_MIT_312-toddlers,saxelab,MIT_312-toddlers,toddlers,boy,NA,NA,807,807,26.51334702258727,no
saxelab_MIT_315-toddlers,saxelab,MIT_315-toddlers,toddlers,boy,NA,NA,786,786,25.823408624229977,no
saxelab_MIT_316-toddlers,saxelab,MIT_316-toddlers,toddlers,boy,NA,NA,673,673,22.11088295687885,no
saxelab_MIT_318-toddlers,saxelab,MIT_318-toddlers,toddlers,boy,NA,NA,658,658,21.61806981519507,no
saxelab_MIT_319-toddlers,saxelab,MIT_319-toddlers,toddlers,girl,NA,NA,677,677,22.242299794661193,no
saxelab_MIT_320-toddlers,saxelab,MIT_320-toddlers,toddlers,boy,NA,NA,611,611,20.073921971252567,no
saxelab_MIT_321-toddlers,saxelab,MIT_321-toddlers,toddlers,girl,NA,NA,670,670,22.012320328542096,no
saxelab_MIT_322-toddlers,saxelab,MIT_322-toddlers,toddlers,boy,NA,NA,675,675,22.176591375770023,no
saxelab_MIT_323-toddlers,saxelab,MIT_323-toddlers,toddlers,girl,NA,NA,631,631,20.73100616016427,no
saxelab_MIT_324-toddlers,saxelab,MIT_324-toddlers,toddlers,girl,NA,NA,631,631,20.73100616016427,no
saxelab_MIT_325-toddlers,saxelab,MIT_325-toddlers,toddlers,boy,NA,NA,797,797,26.184804928131417,no
saxelab_MIT_326-toddlers,saxelab,MIT_326-toddlers,toddlers,boy,NA,NA,632,632,20.763860369609855,no
saxelab_MIT_327-toddlers,saxelab,MIT_327-toddlers,toddlers,boy,NA,NA,758,758,24.903490759753595,no
saxelab_MIT_328-toddlers,saxelab,MIT_328-toddlers,toddlers,boy,NA,NA,737,737,24.213552361396303,no
saxelab_MIT_329-toddlers,saxelab,MIT_329-toddlers,toddlers,boy,NA,NA,713,713,23.425051334702257,no
saxelab_MIT_330-toddlers,saxelab,MIT_330-toddlers,toddlers,boy,NA,NA,634,634,20.829568788501025,no
SkidLSDLab_SkidLSDLab_004-adults,SkidLSDLab,SkidLSDLab_004-adults,adults,man,22,22,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_005-adults,SkidLSDLab,SkidLSDLab_005-adults,adults,man,23,23,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_006-adults,SkidLSDLab,SkidLSDLab_006-adults,adults,man,22,22,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_010-adults,SkidLSDLab,SkidLSDLab_010-adults,adults,woman,20,20,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_011-adults,SkidLSDLab,SkidLSDLab_011-adults,adults,woman,21,21,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_012-adults,SkidLSDLab,SkidLSDLab_012-adults,adults,NC,24,24,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_014-adults,SkidLSDLab,SkidLSDLab_014-adults,adults,woman,21,21,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_015-adults,SkidLSDLab,SkidLSDLab_015-adults,adults,other,21,21,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_016-adults,SkidLSDLab,SkidLSDLab_016-adults,adults,woman,20,20,NA,NA,NA,no
SkidLSDLab_SkidLSDLab_017-toddlers,SkidLSDLab,SkidLSDLab_017-toddlers,toddlers,boy,NA,NA,651,651,21.388090349075974,no
SkidLSDLab_SkidLSDLab_018-toddlers,SkidLSDLab,SkidLSDLab_018-toddlers,toddlers,boy,NA,NA,707,707,23.227926078028744,no
SkidLSDLab_SkidLSDLab_019-toddlers,SkidLSDLab,SkidLSDLab_019-toddlers,toddlers,boy,NA,NA,573,573,18.82546201232033,no
SkidLSDLab_SkidLSDLab_021-toddlers,SkidLSDLab,SkidLSDLab_021-toddlers,toddlers,girl,NA,NA,581,581,19.088295687885008,no
SkidLSDLab_SkidLSDLab_022-toddlers,SkidLSDLab,SkidLSDLab_022-toddlers,toddlers,girl,NA,NA,739,739,24.279260780287476,no
SkidLSDLab_SkidLSDLab_023-toddlers,SkidLSDLab,SkidLSDLab_023-toddlers,toddlers,boy,NA,NA,720,720,23.655030800821354,no
SkidLSDLab_SkidLSDLab_024-toddlers,SkidLSDLab,SkidLSDLab_024-toddlers,toddlers,girl,NA,NA,1073,1073,35.252566735112936,yes
SkidLSDLab_SkidLSDLab_013-toddlers,SkidLSDLab,SkidLSDLab_013-toddlers,toddlers,girl,NA,NA,790,790,25.954825462012316,no
socallabUCSD_participant1-toddlers,socallabUCSD,participant1-toddlers,toddlers,boy,NA,NA,605,605,19.876796714579054,no
socallabUCSD_participant10-toddlers,socallabUCSD,participant10-toddlers,toddlers,boy,NA,NA,684,684,22.472279260780287,no
socallabUCSD_participant12-toddlers,socallabUCSD,participant12-toddlers,toddlers,girl,NA,NA,710,710,23.326488706365502,no
socallabUCSD_participant13-toddlers,socallabUCSD,participant13-toddlers,toddlers,boy,NA,NA,561,561,18.431211498973305,no
socallabUCSD_participant14-toddlers,socallabUCSD,participant14-toddlers,toddlers,boy,NA,NA,555,555,18.234086242299796,no
socallabUCSD_participant15-toddlers,socallabUCSD,participant15-toddlers,toddlers,girl,NA,NA,614,614,20.17248459958932,no
socallabUCSD_participant16-toddlers,socallabUCSD,participant16-toddlers,toddlers,boy,NA,NA,571,571,18.75975359342916,no
socallabUCSD_participant17-toddlers,socallabUCSD,participant17-toddlers,toddlers,girl,NA,NA,573,573,18.82546201232033,no
socallabUCSD_participant18-toddlers,socallabUCSD,participant18-toddlers,toddlers,boy,NA,NA,720,720,23.655030800821354,no
socallabUCSD_participant19-toddlers,socallabUCSD,participant19-toddlers,toddlers,boy,NA,NA,621,621,20.402464065708422,no
socallabUCSD_participant24-toddlers,socallabUCSD,participant24-toddlers,toddlers,boy,NA,NA,661,661,21.71663244353183,no
socallabUCSD_participant27-toddlers,socallabUCSD,participant27-toddlers,toddlers,girl,NA,NA,653,653,21.453798767967143,no
socallabUCSD_participant29-toddlers,socallabUCSD,participant29-toddlers,toddlers,boy,NA,NA,735,735,24.147843942505133,no
socallabUCSD_participant3-toddlers,socallabUCSD,participant3-toddlers,toddlers,boy,NA,NA,649,649,21.322381930184804,no
socallabUCSD_participant30-toddlers,socallabUCSD,participant30-toddlers,toddlers,girl,NA,NA,663,663,21.782340862423,no
socallabUCSD_participant31-toddlers,socallabUCSD,participant31-toddlers,toddlers,boy,NA,NA,556,556,18.26694045174538,no
socallabUCSD_participant32-toddlers,socallabUCSD,participant32-toddlers,toddlers,boy,NA,NA,813,813,26.710472279260777,no
socallabUCSD_participant36-toddlers,socallabUCSD,participant36-toddlers,toddlers,girl,NA,NA,812,812,26.677618069815196,no
socallabUCSD_participant37-toddlers,socallabUCSD,participant37-toddlers,toddlers,boy,NA,NA,816,816,26.809034907597535,no
socallabUCSD_participant39-toddlers,socallabUCSD,participant39-toddlers,toddlers,boy,NA,NA,748,748,24.57494866529774,no
socallabUCSD_participant40-toddlers,socallabUCSD,participant40-toddlers,toddlers,boy,NA,NA,732,732,24.049281314168375,no
socallabUCSD_participant41-toddlers,socallabUCSD,participant41-toddlers,toddlers,boy,NA,NA,755,755,24.804928131416837,no
socallabUCSD_participant42-toddlers,socallabUCSD,participant42-toddlers,toddlers,girl,NA,NA,740,740,24.31211498973306,no
socallabUCSD_participant43-toddlers,socallabUCSD,participant43-toddlers,toddlers,girl,NA,NA,760,760,24.969199178644764,no
socallabUCSD_participant46-toddlers,socallabUCSD,participant46-toddlers,toddlers,girl,NA,NA,786,786,25.823408624229977,no
socallabUCSD_participant47-toddlers,socallabUCSD,participant47-toddlers,toddlers,boy,NA,NA,754,754,24.772073921971256,no
socallabUCSD_participant48-toddlers,socallabUCSD,participant48-toddlers,toddlers,boy,NA,NA,755,755,24.804928131416837,no
socallabUCSD_participant5-toddlers,socallabUCSD,participant5-toddlers,toddlers,girl,NA,NA,733,733,24.082135523613964,no
socallabUCSD_participant51-toddlers,socallabUCSD,participant51-toddlers,toddlers,boy,NA,NA,562,562,18.464065708418893,no
socallabUCSD_participant6-toddlers,socallabUCSD,participant6-toddlers,toddlers,boy,NA,NA,625,625,20.53388090349076,no
socallabUCSD_participant7-toddlers,socallabUCSD,participant7-toddlers,toddlers,boy,NA,NA,729,729,23.950718685831625,no
socallabUCSD_participant9-toddlers,socallabUCSD,participant9-toddlers,toddlers,girl,NA,NA,633,633,20.79671457905544,no
socialcogUmiami_UMIA004-adults,socialcogUmiami,UMIA004-adults,adults,woman,24,24,NA,NA,NA,no
socialcogUmiami_UMIA005-adults,socialcogUmiami,UMIA005-adults,adults,woman,20,20,NA,NA,NA,no
socialcogUmiami_UMIA006-adults,socialcogUmiami,UMIA006-adults,adults,woman,18,18,NA,NA,NA,no
socialcogUmiami_UMIA007-adults,socialcogUmiami,UMIA007-adults,adults,woman,18,18,NA,NA,NA,no
socialcogUmiami_UMIA008-adults,socialcogUmiami,UMIA008-adults,adults,woman,18,18,NA,NA,NA,no
socialcogUmiami_UMIA009-adults,socialcogUmiami,UMIA009-adults,adults,man,21,21,NA,NA,NA,no
socialcogUmiami_UMIA010-adults,socialcogUmiami,UMIA010-adults,adults,man,20,20,NA,NA,NA,no
socialcogUmiami_UMIA011-adults,socialcogUmiami,UMIA011-adults,adults,woman,19,19,NA,NA,NA,no
socialcogUmiami_UMIA012-adults,socialcogUmiami,UMIA012-adults,adults,woman,NC,NA,NA,NA,NA,yes
socialcogUmiami_UMIA013-adults,socialcogUmiami,UMIA013-adults,adults,man,18,18,NA,NA,NA,no
socialcogUmiami_UMIA014-adults,socialcogUmiami,UMIA014-adults,adults,woman,20,20,NA,NA,NA,no
socialcogUmiami_UMIA015-adults,socialcogUmiami,UMIA015-adults,adults,man,18,18,NA,NA,NA,no
socialcogUmiami_UMIA016-adults,socialcogUmiami,UMIA016-adults,adults,woman,19,19,NA,NA,NA,no
socialcogUmiami_UMIA017-adults,socialcogUmiami,UMIA017-adults,adults,woman,20,20,NA,NA,NA,no
socialcogUmiami_UMIA018-adults,socialcogUmiami,UMIA018-adults,adults,woman,18,18,NA,NA,NA,no
socialcogUmiami_UMIA019-adults,socialcogUmiami,UMIA019-adults,adults,man,19,19,NA,NA,NA,no
socialcogUmiami_UMIA020-adults,socialcogUmiami,UMIA020-adults,adults,NC,19,19,NA,NA,NA,no
sociocognitivelab_MUIO_004-adults,sociocognitivelab,MUIO_004-adults,adults,woman,40,40,NA,NA,NA,no
sociocognitivelab_MUIO_005-adults,sociocognitivelab,MUIO_005-adults,adults,man,27,27,NA,NA,NA,no
sociocognitivelab_MUIO_006-adults,sociocognitivelab,MUIO_006-adults,adults,woman,27,27,NA,NA,NA,no
sociocognitivelab_MUIO_007-adults,sociocognitivelab,MUIO_007-adults,adults,woman,24,24,NA,NA,NA,no
sociocognitivelab_MUIO_008-adults,sociocognitivelab,MUIO_008-adults,adults,woman,55,55,NA,NA,NA,no
sociocognitivelab_MUIO_009-adults,sociocognitivelab,MUIO_009-adults,adults,woman,46,46,NA,NA,NA,no
sociocognitivelab_MUIO_010-adults,sociocognitivelab,MUIO_010-adults,adults,woman,29,29,NA,NA,NA,no
sociocognitivelab_MUIO_011-adults,sociocognitivelab,MUIO_011-adults,adults,man,32,32,NA,NA,NA,no
sociocognitivelab_MUIO_012-adults,sociocognitivelab,MUIO_012-adults,adults,man,29,29,NA,NA,NA,no
sociocognitivelab_MUIO_013-adults,sociocognitivelab,MUIO_013-adults,adults,woman,23,23,NA,NA,NA,no
sociocognitivelab_MUIO_014-adults,sociocognitivelab,MUIO_014-adults,adults,man,40,40,NA,NA,NA,no
sociocognitivelab_MUIO_015-adults,sociocognitivelab,MUIO_015-adults,adults,woman,23,23,NA,NA,NA,no
sociocognitivelab_MUIO_016-adults,sociocognitivelab,MUIO_016-adults,adults,woman,24,24,NA,NA,NA,no
sociocognitivelab_MUIO_017-adults,sociocognitivelab,MUIO_017-adults,adults,woman,32,32,NA,NA,NA,no
sociocognitivelab_MUIO_018-adults,sociocognitivelab,MUIO_018-adults,adults,man,28,28,NA,NA,NA,no
sociocognitivelab_MUIO_019-adults,sociocognitivelab,MUIO_019-adults,adults,man,28,28,NA,NA,NA,no
sociocognitivelab_MUIO_020-adults,sociocognitivelab,MUIO_020-adults,adults,woman,39,39,NA,NA,NA,no
tauccd_206948655-adults,tauccd,206948655-adults,adults,woman,24,24,NA,NA,NA,no
tauccd_207177197-adults,tauccd,207177197-adults,adults,man,23,23,NA,NA,NA,no
tauccd_207178062-adults,tauccd,207178062-adults,adults,man,23,23,NA,NA,NA,no
tauccd_207410267-adults,tauccd,207410267-adults,adults,man,24,24,NA,NA,NA,no
tauccd_208168559-adults,tauccd,208168559-adults,adults,man,24,24,NA,NA,NA,no
tauccd_208301507-adults,tauccd,208301507-adults,adults,woman,23,23,NA,NA,NA,no
tauccd_208579391-adults,tauccd,208579391-adults,adults,woman,24,24,NA,NA,NA,no
tauccd_209246859-adults,tauccd,209246859-adults,adults,man,24,24,NA,NA,NA,no
tauccd_211698824-adults,tauccd,211698824-adults,adults,woman,23,23,NA,NA,NA,no
tauccd_211714035-adults,tauccd,211714035-adults,adults,man,22,22,NA,NA,NA,no
tauccd_213110000-adults,tauccd,213110000-adults,adults,woman,21,21,NA,NA,NA,no
tauccd_318676418-adults,tauccd,318676418-adults,adults,woman,24,24,NA,NA,NA,no
tauccd_323846303-adults,tauccd,323846303-adults,adults,man,22,22,NA,NA,NA,no
tauccd_325229722-adults,tauccd,325229722-adults,adults,woman,20,20,NA,NA,NA,no
tauccd_46267316-adults,tauccd,46267316-adults,adults,woman,41,41,NA,NA,NA,no
tauccd_51366446-adults,tauccd,51366446-adults,adults,man,65,65,NA,NA,NA,yes
tauccd_233344753-toddlers,tauccd,233344753-toddlers,toddlers,boy,NA,NA,835,835,27.433264887063658,yes
tauccd_234880391-toddlers,tauccd,234880391-toddlers,toddlers,girl,NA,NA,731,731,24.016427104722794,no
tauccd_234893972-toddlers,tauccd,234893972-toddlers,toddlers,girl,NA,NA,730,730,23.983572895277206,no
tauccd_235291812-toddlers,tauccd,235291812-toddlers,toddlers,boy,NA,NA,752,752,24.706365503080086,no
tauccd_235291820-toddlers,tauccd,235291820-toddlers,toddlers,girl,NA,NA,752,752,24.706365503080086,no
tauccd_235396546-toddlers,tauccd,235396546-toddlers,toddlers,girl,NA,NA,727,727,23.88501026694045,no
tauccd_235413135-toddlers,tauccd,235413135-toddlers,toddlers,girl,NA,NA,650,650,21.355236139630392,no
tauccd_235451200-toddlers,tauccd,235451200-toddlers,toddlers,boy,NA,NA,780,780,25.626283367556468,no
tauccd_235791423-toddlers,tauccd,235791423-toddlers,toddlers,boy,NA,NA,769,769,25.26488706365503,no
tauccd_235799798-toddlers,tauccd,235799798-toddlers,toddlers,girl,NA,NA,797,797,26.184804928131417,no
tauccd_235859162-toddlers,tauccd,235859162-toddlers,toddlers,girl,NA,NA,604,604,19.84394250513347,no
tauccd_235860426-toddlers,tauccd,235860426-toddlers,toddlers,girl,NA,NA,590,590,19.38398357289528,no
tauccd_236839312-toddlers,tauccd,236839312-toddlers,toddlers,girl,NA,NA,611,611,20.073921971252567,no
tauccd_236839320-toddlers,tauccd,236839320-toddlers,toddlers,boy,NA,NA,611,611,20.073921971252567,no
tauccd_238314850-toddlers,tauccd,238314850-toddlers,toddlers,boy,NA,NA,549,549,18.036960985626283,no
tauccd_239846912-toddlers,tauccd,239846912-toddlers,toddlers,boy,NA,NA,635,635,20.862422997946613,no
ToMcdlSalzburg_PLUS_204-adults,ToMcdlSalzburg,PLUS_204-adults,adults,woman,23,23,NA,NA,NA,no
ToMcdlSalzburg_PLUS_205-adults,ToMcdlSalzburg,PLUS_205-adults,adults,man,24,24,NA,NA,NA,no
ToMcdlSalzburg_PLUS_207-adults,ToMcdlSalzburg,PLUS_207-adults,adults,woman,22,22,NA,NA,NA,no
ToMcdlSalzburg_PLUS_208-adults,ToMcdlSalzburg,PLUS_208-adults,adults,woman,24,24,NA,NA,NA,no
ToMcdlSalzburg_PLUS_209-adults,ToMcdlSalzburg,PLUS_209-adults,adults,woman,23,23,NA,NA,NA,no
ToMcdlSalzburg_PLUS_210-adults,ToMcdlSalzburg,PLUS_210-adults,adults,woman,23,23,NA,NA,NA,no
ToMcdlSalzburg_PLUS_211-adults,ToMcdlSalzburg,PLUS_211-adults,adults,man,24,24,NA,NA,NA,no
ToMcdlSalzburg_PLUS_212-adults,ToMcdlSalzburg,PLUS_212-adults,adults,woman,25,25,NA,NA,NA,no
ToMcdlSalzburg_PLUS_213-adults,ToMcdlSalzburg,PLUS_213-adults,adults,woman,24,24,NA,NA,NA,no
ToMcdlSalzburg_PLUS_214-adults,ToMcdlSalzburg,PLUS_214-adults,adults,woman,24,24,NA,NA,NA,no
ToMcdlSalzburg_PLUS_215-adults,ToMcdlSalzburg,PLUS_215-adults,adults,woman,24,24,NA,NA,NA,no
ToMcdlSalzburg_PLUS_216-adults,ToMcdlSalzburg,PLUS_216-adults,adults,woman,24,24,NA,NA,NA,no
ToMcdlSalzburg_PLUS_217-adults,ToMcdlSalzburg,PLUS_217-adults,adults,woman,53,53,NA,NA,NA,no
ToMcdlSalzburg_PLUS_218-adults,ToMcdlSalzburg,PLUS_218-adults,adults,woman,20,20,NA,NA,NA,no
ToMcdlSalzburg_PLUS_219-adults,ToMcdlSalzburg,PLUS_219-adults,adults,woman,21,21,NA,NA,NA,no
ToMcdlSalzburg_PLUS_220-adults,ToMcdlSalzburg,PLUS_220-adults,adults,woman,32,32,NA,NA,NA,no
ToMcdlSalzburg_PLUS_221-adults,ToMcdlSalzburg,PLUS_221-adults,adults,man,27,27,NA,NA,NA,no
ToMcdlSalzburg_PLUS_222-adults,ToMcdlSalzburg,PLUS_222-adults,adults,woman,30,30,NA,NA,NA,no
ToMcdlSalzburg_PLUS_223-adults,ToMcdlSalzburg,PLUS_223-adults,adults,man,30,30,NA,NA,NA,no
ToMcdlSalzburg_PLUS_224-adults,ToMcdlSalzburg,PLUS_224-adults,adults,woman,36,36,NA,NA,NA,no
ToMcdlSalzburg_PLUS_225-adults,ToMcdlSalzburg,PLUS_225-adults,adults,woman,28,28,NA,NA,NA,no
ToMcdlSalzburg_PLUS_226-adults,ToMcdlSalzburg,PLUS_226-adults,adults,man,28,28,NA,NA,NA,no
ToMcdlSalzburg_PLUS_227-adults,ToMcdlSalzburg,PLUS_227-adults,adults,woman,26,26,NA,NA,NA,no
ToMcdlSalzburg_PLUS_228-adults,ToMcdlSalzburg,PLUS_228-adults,adults,man,32,32,NA,NA,NA,no
ToMcdlSalzburg_PLUS_229-adults,ToMcdlSalzburg,PLUS_229-adults,adults,woman,33,33,NA,NA,NA,no
ToMcdlSalzburg_PLUS_230-adults,ToMcdlSalzburg,PLUS_230-adults,adults,woman,20,20,NA,NA,NA,no
ToMcdlSalzburg_PLUS_231-adults,ToMcdlSalzburg,PLUS_231-adults,adults,man,24,24,NA,NA,NA,no
ToMcdlSalzburg_PLUS_232-adults,ToMcdlSalzburg,PLUS_232-adults,adults,woman,26,26,NA,NA,NA,no
ToMcdlSalzburg_PLUS_233-adults,ToMcdlSalzburg,PLUS_233-adults,adults,woman,28,28,NA,NA,NA,no
ToMcdlSalzburg_PLUS_234-adults,ToMcdlSalzburg,PLUS_234-adults,adults,man,31,31,NA,NA,NA,no
ToMcdlSalzburg_PLUS_235-adults,ToMcdlSalzburg,PLUS_235-adults,adults,man,34,34,NA,NA,NA,no
ToMcdlSalzburg_PLUS_236-adults,ToMcdlSalzburg,PLUS_236-adults,adults,woman,31,31,NA,NA,NA,no
ToMcdlSalzburg_PLUS_301-toddlers,ToMcdlSalzburg,PLUS_301-toddlers,toddlers,girl,NA,NA,628,628,20.632443531827516,no
ToMcdlSalzburg_PLUS_302-toddlers,ToMcdlSalzburg,PLUS_302-toddlers,toddlers,girl,NA,NA,629,629,20.6652977412731,no
ToMcdlSalzburg_PLUS_303-toddlers,ToMcdlSalzburg,PLUS_303-toddlers,toddlers,boy,NA,NA,807,807,26.51334702258727,no
ToMcdlSalzburg_PLUS_304-toddlers,ToMcdlSalzburg,PLUS_304-toddlers,toddlers,boy,NA,NA,818,818,26.87474332648871,no
ToMcdlSalzburg_PLUS_306-toddlers,ToMcdlSalzburg,PLUS_306-toddlers,toddlers,girl,NA,NA,566,566,18.595482546201232,no
ToMcdlSalzburg_PLUS_307-toddlers,ToMcdlSalzburg,PLUS_307-toddlers,toddlers,girl,NA,NA,754,754,24.772073921971256,no
ToMcdlSalzburg_PLUS_308-toddlers,ToMcdlSalzburg,PLUS_308-toddlers,toddlers,boy,NA,NA,713,713,23.425051334702257,no
ToMcdlSalzburg_PLUS_309-toddlers,ToMcdlSalzburg,PLUS_309-toddlers,toddlers,boy,NA,NA,620,620,20.369609856262834,no
ToMcdlSalzburg_PLUS_310-toddlers,ToMcdlSalzburg,PLUS_310-toddlers,toddlers,girl,NA,NA,643,643,21.125256673511295,no
ToMcdlSalzburg_PLUS_311-toddlers,ToMcdlSalzburg,PLUS_311-toddlers,toddlers,girl,NA,NA,562,562,18.464065708418893,no
ToMcdlSalzburg_PLUS_312-toddlers,ToMcdlSalzburg,PLUS_312-toddlers,toddlers,boy,NA,NA,693,693,22.767967145790553,no
ToMcdlSalzburg_PLUS_313-toddlers,ToMcdlSalzburg,PLUS_313-toddlers,toddlers,girl,NA,NA,594,594,19.515400410677618,no
ToMcdlSalzburg_PLUS_314-toddlers,ToMcdlSalzburg,PLUS_314-toddlers,toddlers,girl,NA,NA,687,687,22.57084188911704,no
ToMcdlSalzburg_PLUS_315-toddlers,ToMcdlSalzburg,PLUS_315-toddlers,toddlers,girl,NA,NA,557,557,18.299794661190965,no
ToMcdlSalzburg_PLUS_316-toddlers,ToMcdlSalzburg,PLUS_316-toddlers,toddlers,boy,NA,NA,680,680,22.340862422997944,no
ToMcdlSalzburg_PLUS_317-toddlers,ToMcdlSalzburg,PLUS_317-toddlers,toddlers,boy,NA,NA,653,653,21.453798767967143,no
UIUCinfantlab_004-adults,UIUCinfantlab,004-adults,adults,woman,18,18,NA,NA,NA,no
UIUCinfantlab_005-adults,UIUCinfantlab,005-adults,adults,woman,20,20,NA,NA,NA,no
UIUCinfantlab_006-adults,UIUCinfantlab,006-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_007-adults,UIUCinfantlab,007-adults,adults,woman,18,18,NA,NA,NA,no
UIUCinfantlab_008-adults,UIUCinfantlab,008-adults,adults,woman,20,20,NA,NA,NA,no
UIUCinfantlab_010-adults,UIUCinfantlab,010-adults,adults,man,20,20,NA,NA,NA,no
UIUCinfantlab_011-adults,UIUCinfantlab,011-adults,adults,man,18,18,NA,NA,NA,no
UIUCinfantlab_012-adults,UIUCinfantlab,012-adults,adults,woman,20,20,NA,NA,NA,no
UIUCinfantlab_014-adults,UIUCinfantlab,014-adults,adults,man,19,19,NA,NA,NA,no
UIUCinfantlab_015-adults,UIUCinfantlab,015-adults,adults,man,19,19,NA,NA,NA,no
UIUCinfantlab_016-adults,UIUCinfantlab,016-adults,adults,man,18,18,NA,NA,NA,no
UIUCinfantlab_017-adults,UIUCinfantlab,017-adults,adults,woman,18,18,NA,NA,NA,no
UIUCinfantlab_018-adults,UIUCinfantlab,018-adults,adults,woman,18,18,NA,NA,NA,no
UIUCinfantlab_019-adults,UIUCinfantlab,019-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_021-adults,UIUCinfantlab,021-adults,adults,woman,18,18,NA,NA,NA,no
UIUCinfantlab_022-adults,UIUCinfantlab,022-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_023-adults,UIUCinfantlab,023-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_024-adults,UIUCinfantlab,024-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_025-adults,UIUCinfantlab,025-adults,adults,woman,22,22,NA,NA,NA,no
UIUCinfantlab_026-adults,UIUCinfantlab,026-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_027-adults,UIUCinfantlab,027-adults,adults,woman,18,18,NA,NA,NA,no
UIUCinfantlab_028-adults,UIUCinfantlab,028-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_029-adults,UIUCinfantlab,029-adults,adults,woman,19,19,NA,NA,NA,no
UIUCinfantlab_030-adults,UIUCinfantlab,030-adults,adults,woman,20,20,NA,NA,NA,no
